THE PERFECT MOTHER,Aimee Molloy,Harper,1,336,Mysteries & Thrillers,4,702,12.99,10.03,"1,179",3.9
ROBERT B. PARKER'S OLD BLACK MAGIC,Ace Atkins,Putnam,1,336,Mysteries & Thrillers,4,179,9.99,9.99,950,4.4
WORTH DYING FOR,Lee Child,Delacorte,1,400,Mysteries & Thrillers,4.5,1558,9.99,7.49,"8,783",4.6
THE CROOKED STAIRCASE,Dean Koontz,Bantam,1,512,Mysteries & Thrillers,4.5,761,9.99,9.99,"3,477",4.6
THE HIGH TIDE CLUB,Mary Kay Andrews,St. Martin's,1,448,Fiction & Literature,4.5,571,10.99,11.09,"1,825",4.7
THE OTHER LADY VANISHES,Amanda Quick,Berkley,1,352,Historical,4.5,177,7.99,7.99,"1,056",4.6
WARLIGHT,Michael Ondaatje,Knopf,1,304,Literary,4,475,12.99,14.40,"2,508",4.1
RESCUING WENDY,Susan Stoker,Susan Stoker,1,380,Contemporary,4.5,287,4.99,14.99,"1,192",4.7
THE COUPLE NEXT DOOR,Shari Lapena,Penguin,1,320,Mysteries & Thrillers,4,5965,7.99,25.50,"26,658",4.3
THE CAST,Danielle Steel,Delacorte,1,288,Fiction & Literature,4.5,394,8.99,8.99,"2,613",4.7
BY INVITATION ONLY,Dorothea Benton Frank,Morrow,1,400,Fiction & Literature,4,613,17.99,13.01,"1,521",4.6
BEACH HOUSE REUNION,Mary Alice Monroe,Gallery,1,400,Fiction & Literature,4.5,309,8.99,8.54,"1,401",4.7
SHELTER IN PLACE,Nora Roberts,St. Martin's,1,432,Fiction & Literature,4.5,1583,8.99,8.99,"6,891",4.7
SHADOW KEEPER,Christine Feehan,Berkley,1,432,Paranormal,4.5,372,7.99,7.99,"1,785",4.7
THE GRAY GHOST,Clive Cussler and Robin Burcell,Putnam,1,400,Action & Adventure,4,357,9.99,9.99,"2,015",4.6
THE DEATH OF MRS. WESTAWAY,Ruth Ware,Gallery/Scout,1,384,Mysteries & Thrillers,4,1157,9.99,22.38,"4,750",4.4
TOO WILDE TO WED,Eloisa James,Avon,1,384,Historical,4.5,463,6.99,6.99,"1,054",4.5
TO THE MOON AND BACK,Karen Kingsbury,Howard,1,384,Religious,4.5,105,12.99,13.10,965,4.9
THE PRESIDENT IS MISSING,James Patterson and Bill Clinton,"Little, Brown and Knopf",1,528,Mysteries & Thrillers,4,3631,9.99,14.60,"20,514",4.4
TURBULENCE,Stuart Woods,Putnam,1,320,Action & Adventure,4,508,9.99,9.99,"1,526",4.5
BRIEF CASES,Jim Butcher,Ace,1,448,Fantasy,4.5,452,12.99,12.99,"2,808",4.8
WHEN LIFE GIVES YOU LULULEMONS,Lauren Weisberger,Simon & Schuster,1,352,Fiction & Literature,4.5,1825,12.99,12.99,"2,614",4.4
SOMETHING IN THE WATER,Catherine Steadman,Ballantine,1,352,Mysteries & Thrillers,4,3301,9.99,8.99,"8,243",4.1
ELEANOR OLIPHANT IS COMPLETELY FINE,Gail Honeyman,Penguin,1,336,Fiction & Literature,4.5,6433,11.99,9.55,"53,691",4.5
TOM CLANCY LINE OF SIGHT,Mike Maden,Putnam,1,480,Mysteries & Thrillers,4,792,9.99,9.99,"2,063",4.4
THE PHARAOH KEY,Douglas Preston and Lincoln Child,Grand Central,1,320,Mysteries & Thrillers,4,445,8.99,8.98,"1,503",4.4
BEFORE THE STORM,Christie Golden,Del Rey,1,304,Fantasy,4.5,153,6.99,18.65,"1,355",4.6
THE PERFECT COUPLE,Elin Hilderbrand,"Little, Brown",1,480,Fiction & Literature,4,2195,9.99,9.48,"4,633",4.5
MISTER TONIGHT,Kendall Ryan,Dream Press,1,211,Contemporary,4.5,377,3.99,9.99,709,4.4
ALL WE EVER WANTED,Emily Giffin,Ballantine,1,352,Fiction & Literature,4.5,2160,12.99,12.99,"3,804",4.4
TRUTH OR DARE,Fern Michaels,Zebra,1,352,Suspense,4.5,60,1.99,1.99,"1,077",4.7
IRON AND MAGIC,Ilona Andrews,NYLA,1,390,Fantasy,5,392,6.99,6.99,"2,956",4.8
MURDER IN PARADISE,James Patterson,Grand Central,1,496,Mysteries & Thrillers,4,76,9.99,4.50,"3,249",4.5
SPYMASTER,Brad Thor,Emily Bestler/Atria,1,336,Mysteries & Thrillers,4.5,2105,9.99,8.99,"2,883",4.7
THERE THERE,Tommy Orange,Knopf,1,304,Literary,4,995,9.99,11.49,"7,133",4.4
THE GOOD FIGHT,Danielle Steel,Delacorte,1,304,Historical,4.5,223,6.99,6.99,"2,289",4.6
CLOCK DANCE,Anne Tyler,Knopf,1,304,Literary,4,731,11.99,11.99,"2,272",4.1
THE SUMMER WIVES,Beatriz Williams,Morrow,1,400,Historical,4,526,8.99,15.21,"1,218",4.2
SPINNING SILVER,Naomi Novik,Del Rey,1,480,Epic,4.5,661,12.99,23.49,"4,594",4.6
THE OTHER WOMAN,Daniel Silva,HarperCollins,1,528,Mysteries & Thrillers,4.5,1983,9.99,9.49,"5,733",4.5
THE ADVENTURE ZONE: HERE THERE BE GERBLINS,Clint McElroy et al,First Second,1,256,Comics & Graphic Novels,5,197,12.99,11.94,"3,598",4.9
COTTAGE BY THE SEA,Debbie Macomber,Ballantine,1,352,Contemporary,4.5,1190,7.99,7.99,"5,355",4.7
ALL YOUR PERFECTS,Colleen Hoover,Atria,1,320,Contemporary,4.5,2099,11.99,11.99,"8,917",4.6
TRIPLE HOMICIDE,James Patterson,Grand Central,1,432,Mysteries & Thrillers,4,132,9.99,9.99,955,4.5
PARADOX,Catherine Coulter,Gallery,1,448,Mysteries & Thrillers,4.5,802,9.99,10.35,"2,448",4.7
WILD LIKE THE WIND,Kristen Ashley,Kristen Ashley,1,549,Contemporary,4.5,309,4.99,4.99,"1,013",4.6
BORN TO BE WILDE,Eloisa James,Avon,1,384,Historical,4.5,514,6.99,3.44,989,4.5
PACHINKO,Min Jin Lee,Grand Central,1,496,Fiction & Literature,4.5,2442,11.99,15.99,"20,370",4.6
DR. STRANGE BEARD,Penny Reid,Cipher-Naught,1,555,Romantic Comedy,4.5,312,6.99,5.91,"1,302",4.5
TAILSPIN,Sandra Brown,Grand Central,1,432,Mysteries & Thrillers,4,946,8.99,8.97,"2,086",4.5
SERPENTINE,Laurell K Hamilton,Berkley,1,496,Paranormal,4.5,383,8.99,8.99,"3,247",4.6
THE MONEY SHOT,Stuart Woods and Parnell Hall,Putnam,1,320,Action & Adventure,4,356,9.99,9.99,819,4.5
THE CHASE,Elle Kennedy,Elle Kennedy,1,427,Contemporary,4.5,7542,0.0,0.0,"10,923",4.4
CHINA RICH GIRLFRIEND,Kevin Kwan,Anchor,1,400,Fiction & Literature,4.5,2626,9.99,9.55,"6,665",4.5
